index,T_source,T_sink,COP,P_comp_kW,Q_evap_kW,Q_cond_kW
10774,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10775,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10776,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10777,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10778,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10779,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10780,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10781,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10782,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10783,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10784,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10785,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10786,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10787,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10788,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10789,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10790,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10791,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10792,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10793,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10794,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10795,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10796,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10797,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10798,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10799,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10800,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10801,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10802,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10803,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10804,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10805,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10806,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10807,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10808,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10809,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10810,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10811,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10812,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10813,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10814,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10815,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10816,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10817,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10818,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10819,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10820,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10821,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10822,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10823,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10824,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10825,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10826,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10827,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10828,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10829,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10830,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10831,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10832,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10833,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10834,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10835,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10836,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10837,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10838,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10839,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10840,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10841,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10842,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10843,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10844,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10845,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10846,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10847,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10848,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10849,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10850,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10851,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10852,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10853,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10854,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10855,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10856,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10857,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10858,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10859,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10860,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10861,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10862,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10863,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10864,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10865,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10866,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10867,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10868,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10869,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10870,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10871,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10872,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10873,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10874,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10875,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10876,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10877,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10878,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10879,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10880,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10881,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10882,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10883,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10884,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10885,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10886,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10887,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10888,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10889,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10890,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10891,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10892,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10893,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10894,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10895,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10896,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10897,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10898,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10899,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10900,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10901,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10902,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10903,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10904,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10905,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10906,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10907,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10908,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10909,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10910,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10911,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10912,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10913,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10914,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10915,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10916,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10917,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10918,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10919,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10920,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10921,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10922,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10923,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10924,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10925,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10926,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10927,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10928,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10929,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10930,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10931,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10932,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10933,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10934,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10935,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10936,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10937,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10938,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10939,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10940,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10941,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10942,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10943,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10944,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10945,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10946,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10947,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10948,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10949,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10950,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10951,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10952,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10953,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10954,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10955,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10956,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10957,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10958,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10959,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10960,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10961,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10962,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10963,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10964,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10965,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10966,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10967,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10968,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10969,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10970,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10971,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10972,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10973,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10974,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10975,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10976,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10977,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10978,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10979,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10980,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10981,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10982,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10983,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10984,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10985,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10986,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10987,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10988,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10989,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10990,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10991,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10992,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10993,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10994,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10995,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10996,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10997,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10998,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
10999,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11000,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11001,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11002,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11003,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11004,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11005,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11006,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11007,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11008,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11009,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11010,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11011,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11012,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11013,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11014,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11015,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11016,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11017,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11018,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11019,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11020,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11021,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11022,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11023,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11024,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11025,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11026,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11027,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11028,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11029,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11030,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11031,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11032,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11033,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11034,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11035,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11036,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11037,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11038,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11039,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11040,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11041,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11042,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11043,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11044,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11045,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11046,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11047,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11048,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11049,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11050,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11051,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11052,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11053,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11054,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11055,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11056,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11057,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11058,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11059,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11060,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11061,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11062,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11063,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11064,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11065,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11066,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11067,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11068,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11069,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11070,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11071,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11072,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11073,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11074,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11075,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
11076,60.0,90.0,6.7439905829321765,148.2801596032503,851.7198403967499,-1000.0000000000001
